insertId,jsonPayload.extra.duration,jsonPayload.extra.statusCode,jsonPayload.extra.url,jsonPayload.message,jsonPayload.module,jsonPayload.user_id,"labels.""compute.googleapis.com/resource_name""","labels.""k8s-pod/app_kubernetes_io/instance""","labels.""k8s-pod/app_kubernetes_io/name""","labels.""k8s-pod/pod-template-hash""","labels.""k8s-pod/role""",logName,receiveTimestamp,resource.labels.cluster_name,resource.labels.container_name,resource.labels.location,resource.labels.namespace_name,resource.labels.pod_name,resource.labels.project_id,resource.type,severity,timestamp,trace
tz1jh1f1r4jyd,0.211087,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449281_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-d01006a7-7wer,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T09:16:24.013152827Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-42vpx,passculture-metier-prod,k8s_container,INFO,2021-04-30T09:16:22.794146357Z,projects/passculture-metier-prod/traces/fab8dccbf69f85ccdc177c86222a59c2
jzjwrwfrc4aiu,0.088625,200,https://www.pirouette-editions.fr/1952-large_default/favoriser-l-attention-par-des-pratiques-sensorielles.jpg,External service called,pcapi.utils.requests,142411,gke-cluster-metier-p-node-pool-metier-d01006a7-url0,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T09:15:59.014079830Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4nvjt,passculture-metier-prod,k8s_container,INFO,2021-04-30T09:15:57.794378666Z,projects/passculture-metier-prod/traces/b4e36538130b5e901b10c1b7cc58e1d4
v2s4oif8llha0,0.109451,200,https://www.pirouette-editions.fr/1952-large_default/favoriser-l-attention-par-des-pratiques-sensorielles.jpg,External service called,pcapi.utils.requests,142411,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T09:15:35.034197715Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-30T09:15:33.142960476Z,projects/passculture-metier-prod/traces/4b64b9e23ef748b34fde3c7f77381b2d
sv9aj1fxgdf5w,0.134956,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449274_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T09:12:50.029563918Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-30T09:12:46.322063002Z,projects/passculture-metier-prod/traces/db14b187679de7fc94dfa07c1903da14
k9lh5ffuqz710,0.079593,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449274_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-d01006a7-url0,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T09:12:39.022011862Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4nvjt,passculture-metier-prod,k8s_container,INFO,2021-04-30T09:12:35.952990210Z,projects/passculture-metier-prod/traces/b93331247cf6ec74f0f2333e29a418b1
1qpjapifqu4s1h,0.059987,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449267_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-d01006a7-url0,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:59:44.013436002Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4nvjt,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:59:42.270820062Z,projects/passculture-metier-prod/traces/ba53c7d5e538311a6b2d7aa061d7b0eb
16q9p8tftlklcw,0.089681,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449267_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:59:38.033702400Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:59:33.690228984Z,projects/passculture-metier-prod/traces/68f03a918577ac64291ca34b3c3ae772
1cu4v4vfspbihs,0.174946,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449250_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:57:10.016518496Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:57:07.901620829Z,projects/passculture-metier-prod/traces/f6f1fc8902d52755eb18f47c585e1465
1c0ba6ffq6yzxh,0.133023,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449250_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-d01006a7-7wer,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:56:59.014943258Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-42vpx,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:56:55.284908314Z,projects/passculture-metier-prod/traces/5865274f4186da31a490ffe61392d2b2
1bghs4hfwltdwl,0.17067,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449243_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:54:40.060905010Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:54:36.664605352Z,projects/passculture-metier-prod/traces/e9885dc91d158fc319b0c18a24f68310
d1xxrmfr0549s,0.144085,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449243_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:54:28.011947789Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:54:25.629011839Z,projects/passculture-metier-prod/traces/a7760d6bf1b9a3fec305a2af633b4264
z8z2frfwfizj4,0.196454,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449236_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:51:50.024863343Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:51:45.612764239Z,projects/passculture-metier-prod/traces/c087f3dc8d4129bde8d75ecf7fef19eb
g3s609fpt0ub4,0.128208,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449236_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-d01006a7-url0,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:51:34.017793943Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4nvjt,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:51:32.226110984Z,projects/passculture-metier-prod/traces/99784293733c1c2165d177e53e7d01fc
2hxzo2fqxt29u,0.113988,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449229_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:47:00.053490795Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:46:58.167748328Z,projects/passculture-metier-prod/traces/e6a3a7df4cbcbd6e2768da2f1c5a9150
1jry5f8fqrry0s,0.284232,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449229_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:46:33.012478663Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:46:32.575670452Z,projects/passculture-metier-prod/traces/4bfb605d77e87cbb33456fa6cc09ddaf
uit4xkf126lp2,0.04151,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449212_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:44:35.016320481Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:44:33.969649719Z,projects/passculture-metier-prod/traces/e28e5f30fc2eced1c7317bc7013bffa2
nvfm08frn7cii,0.258648,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449212_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:44:25.015682772Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:44:20.316415963Z,projects/passculture-metier-prod/traces/3ff24c39d1b122da862db4fb5210581e
q35lezftinvlz,0.272546,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449205_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-d01006a7-url0,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:41:54.012117619Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4nvjt,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:41:49.673514642Z,projects/passculture-metier-prod/traces/dfd747bfa092472956d639d3b600d49d
1sdxnvyfsi21qn,0.189522,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449205_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:41:38.019128621Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:41:35.214737455Z,projects/passculture-metier-prod/traces/6716ef8d2a756c65d051fb4acd622c7c
o5ifd0fqr9xzp,0.108842,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449199_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:30:38.015548897Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:30:37.053652104Z,projects/passculture-metier-prod/traces/5cdec9fe8ca491b0f3ee530ec0e3d35f
rh1qgvfcnndtt,0.374921,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449199_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-d01006a7-7wer,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:30:24.013476932Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-42vpx,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:30:21.484630637Z,projects/passculture-metier-prod/traces/a3408ef5d65c0a8d9d363ab4be9b5f65
i1dk9pfmg8zw4,0.050424,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449182_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:27:50.015469088Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:27:45.605754963Z,projects/passculture-metier-prod/traces/af0f37bc2601a2aa303e6f8d8e131f11
3byxg5fvvs2gi,0.189207,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449182_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:27:40.037764876Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:27:35.608129293Z,projects/passculture-metier-prod/traces/41b72bd453c7ba5b6b062284fec847ce
116j452fffmhvn,0.197687,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449175_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-d01006a7-url0,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:25:09.051708601Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4nvjt,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:25:07.530834307Z,projects/passculture-metier-prod/traces/c2c82a63e28b2ebf48ca786fd07048e5
3c4vmdfqb6hv6,0.108842,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449175_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-d01006a7-7wer,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:24:59.013573264Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-42vpx,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:24:56.872544079Z,projects/passculture-metier-prod/traces/98a66fb6885c533e8e7952a67e1e4d09
vnbd01fs9z63x,0.123414,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449168_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:23:35.018253640Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:23:31.939916175Z,projects/passculture-metier-prod/traces/e394395b7813bd44af82af35456b9601
y4nj84fq56yv0,0.145661,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723449168_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:23:23.013440499Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:23:19.558268257Z,projects/passculture-metier-prod/traces/829393de9cfc66cf8c0b136ec9952869
1h9zpcyf865byj,0.037464,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723448420_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:21:35.029654707Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:21:34.843604714Z,projects/passculture-metier-prod/traces/675f8bafeb0d10b37684a1445dbf5e30
116j452ffc9i4v,0.248741,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723448420_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:21:25.014828960Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:21:24.075319749Z,projects/passculture-metier-prod/traces/3169fc9d4780c7f26067d856d7262485
1e8hbg5fwkmjre,0.123265,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723448413_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:19:45.027116074Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:19:42.453319862Z,projects/passculture-metier-prod/traces/005f11761fdd212446d583907d075e83
l3htlwfw0442x,0.143587,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723448413_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:19:33.013342413Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:19:29.609589239Z,projects/passculture-metier-prod/traces/eadb6a5043320ecbe7e86a5ede870cf7
lxd1bcfqv9gnc,0.134705,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723448390_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:18:13.011304127Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:18:10.786633027Z,projects/passculture-metier-prod/traces/3be5168b15351c4f745642874c8c2d98
u0s59fpgzlqx,0.173238,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723448390_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:18:05.012230718Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:18:01.613077988Z,projects/passculture-metier-prod/traces/6aa559685ffe38c9079b9c857302d21b
i1dk9pfm500zx,0.2691,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723448383_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:13:10.017174887Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:13:08.409241299Z,projects/passculture-metier-prod/traces/16e190295c7733820b2d0b4846a4d031
1a2lq5wfvfpx8e,0.094979,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723448383_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:12:53.015231641Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:12:52.721361265Z,projects/passculture-metier-prod/traces/fa5154651e76c85defd7f63f3e99bf8e
1vgsf6yhew9,0.107108,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723448369_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-d01006a7-7wer,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:10:49.012151769Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-42vpx,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:10:47.654591107Z,projects/passculture-metier-prod/traces/acdabe5cb55bd2e955ad32d02f11bfe6
ud8kcfp6bp2f,0.232557,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723448369_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:10:35.012724012Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:10:32.986757004Z,projects/passculture-metier-prod/traces/1cf7b837cc65f00843e27dd104ae06da
116oximfriingg,0.398182,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723448352_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-d01006a7-url0,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:08:14.020255153Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4nvjt,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:08:12.505512030Z,projects/passculture-metier-prod/traces/5297ab7759c2d29f6ea1a516b297c4ef
1v5o8ymftzmf8e,0.47893,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723448352_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:07:48.011489649Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:07:46.949550406Z,projects/passculture-metier-prod/traces/307aa0d9adf3b671f76f2d74e30ad21d
v2s4oif6y88cd,0.085562,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723446945_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:05:25.015556340Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:05:24.746044971Z,projects/passculture-metier-prod/traces/91e237cf8d0aed95bc0ddea15e96bfb8
yeyh58foqgpmv,0.534221,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723446945_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:04:38.020996107Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:04:35.068334240Z,projects/passculture-metier-prod/traces/ebc8c1727a115b30c0d934e02624b878
1uloynbfto0j2b,0.389152,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782723446938_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-d01006a7-url0,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-30T08:02:04.012066530Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4nvjt,passculture-metier-prod,k8s_container,INFO,2021-04-30T08:02:03.471450028Z,projects/passculture-metier-prod/traces/80e955659939c102afffebad0c3889d7
